ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.2198,-9.3625,-0.1532,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.729,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4312‘‘ E",566.83,NaN,4.47,8,108.93,16 / 20,36618,2018-11-09 10:14:46:258
-2.3296,-11.2013,0.5495,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.729,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4312‘‘ E",566.83,NaN,4.47,8,108.93,16 / 20,36720,2018-11-09 10:14:46:360
-0.9924,-11.4419,1.7154,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.796,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4312‘‘ E",566.83,NaN,4.47,8,108.93,16 / 20,36818,2018-11-09 10:14:46:458
0.8966,-13.9522,-0.5986,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.796,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4312‘‘ E",566.83,NaN,4.47,8,108.93,16 / 20,36918,2018-11-09 10:14:46:558
-0.7709,-7.6555,-1.1349,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.796,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4312‘‘ E",566.83,NaN,4.47,8,108.93,16 / 20,37018,2018-11-09 10:14:46:658
0.0443,-4.2736,0.1305,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.711,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,37118,2018-11-09 10:14:46:758
-3.1113,-10.4267,6.6726,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.711,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,37219,2018-11-09 10:14:46:859
-1.5826,-11.4251,7.2532,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.711,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,37318,2018-11-09 10:14:46:958
-0.5064,-9.7683,-2.071,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.663,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,37418,2018-11-09 10:14:47:058
-0.4513,-9.1854,-0.0335,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.663,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,37518,2018-11-09 10:14:47:158
-0.7793,-8.2504,1.3575,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.663,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,37619,2018-11-09 10:14:47:259
-0.9685,-9.238,-0.1125,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.78,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,37721,2018-11-09 10:14:47:361
-2.8287,-10.8362,0.3041,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.78,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,37818,2018-11-09 10:14:47:458
-1.3479,-11.5185,1.3348,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.78,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,37919,2018-11-09 10:14:47:559
1.1528,-14.2048,-0.9242,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.78,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,38018,2018-11-09 10:14:47:658
-1.4174,-10.2843,-0.6261,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.163,"48° 9‘  48,6337‘‘ N","11° 33‘  28,4656‘‘ E",567.05,NaN,4.5,8,96.75,16 / 20,38118,2018-11-09 10:14:47:758
0.2131,-4.5933,-0.3292,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.163,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,38219,2018-11-09 10:14:47:859
-0.9864,-6.4643,5.1583,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.163,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,38318,2018-11-09 10:14:47:958
-1.8842,-11.4359,7.3167,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.772,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,38419,2018-11-09 10:14:48:059
-0.0491,-8.9615,-1.5383,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.772,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,38519,2018-11-09 10:14:48:159
-0.1604,-9.1016,-0.2346,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.772,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,38619,2018-11-09 10:14:48:259
-1.3707,-8.2672,1.0558,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.693,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,38722,2018-11-09 10:14:48:362
-0.723,-8.2768,-0.2909,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.693,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,38818,2018-11-09 10:14:48:458
-1.4796,-10.3465,0.0634,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.693,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,38918,2018-11-09 10:14:48:558
-3.1951,-11.57,0.4166,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.048,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,39018,2018-11-09 10:14:48:658
1.3779,-14.6525,-0.4788,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.048,"48° 9‘  48,6475‘‘ N","11° 33‘  28,4999‘‘ E",567.27,NaN,4.46,8,45.03,16 / 20,39118,2018-11-09 10:14:48:758
-1.4006,-10.6458,-0.6093,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.048,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,39219,2018-11-09 10:14:48:859
0.1664,-4.7214,-0.7195,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.613,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,39319,2018-11-09 10:14:48:959
-0.6213,-5.4229,4.2282,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.613,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,39419,2018-11-09 10:14:49:059
-1.5251,-9.493,8.3019,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.613,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,39518,2018-11-09 10:14:49:158
1.4437,-9.4906,2.156,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.613,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,39619,2018-11-09 10:14:49:259
-0.2598,-9.1423,-0.4573,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.489,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,39718,2018-11-09 10:14:49:358
-1.5239,-8.6503,0.7063,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.489,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,39819,2018-11-09 10:14:49:459
-0.3843,-8.3342,-0.741,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.489,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,39920,2018-11-09 10:14:49:560
-1.8974,-10.331,0.1065,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.128,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,40018,2018-11-09 10:14:49:658
-2.4409,-12.0009,0.0814,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.128,"48° 9‘  48,6612‘‘ N","11° 33‘  28,5548‘‘ E",567.45,NaN,4.39,8,76.52,16 / 20,40118,2018-11-09 10:14:49:758
1.0726,-14.5292,-1.1624,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.128,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,40218,2018-11-09 10:14:49:858
-0.6237,-12.4594,0.0754,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.197,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,40318,2018-11-09 10:14:49:958
0.0551,-4.7142,-0.6728,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.197,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,40420,2018-11-09 10:14:50:060
-0.1329,-4.1743,2.0435,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.197,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,40518,2018-11-09 10:14:50:158
-2.4864,-11.4934,7.6986,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.185,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,40619,2018-11-09 10:14:50:259
1.1025,-8.3713,1.2139,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.185,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,40719,2018-11-09 10:14:50:359
-0.7494,-9.7863,-0.4477,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.185,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,40818,2018-11-09 10:14:50:458
-1.6652,-8.7329,0.4597,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.185,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,40921,2018-11-09 10:14:50:561
-0.3627,-8.1463,0.2454,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.001,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,41019,2018-11-09 10:14:50:659
-1.8591,-10.3549,0.2598,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.001,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6029‘‘ E",567.58,NaN,4.28,8,75.05,16 / 20,41118,2018-11-09 10:14:50:758
-2.8886,-11.5927,1.1277,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.001,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,41218,2018-11-09 10:14:50:858
0.5387,-13.1358,-0.5507,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,56.455,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,41319,2018-11-09 10:14:50:959
-0.3639,-13.064,0.2239,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,56.455,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,41422,2018-11-09 10:14:51:062
-0.316,-6.6583,-1.3408,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,56.455,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,41518,2018-11-09 10:14:51:158
0.2909,-4.2557,0.0826,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.216,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,41619,2018-11-09 10:14:51:259
-2.8048,-9.6115,7.094,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.216,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,41718,2018-11-09 10:14:51:358
-0.5183,-11.7292,3.8834,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.216,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,41818,2018-11-09 10:14:51:458
-0.5866,-10.7524,-0.9577,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.216,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,41918,2018-11-09 10:14:51:558
-0.9146,-9.0393,0.3005,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.335,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,42018,2018-11-09 10:14:51:658
-1.6137,-8.3893,1.093,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.335,"48° 9‘  48,6749‘‘ N","11° 33‘  28,6613‘‘ E",567.75,NaN,4.15,12,77.11,16 / 20,42119,2018-11-09 10:14:51:759
-1.1612,-9.3901,-0.1018,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.335,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,42218,2018-11-09 10:14:51:858
-1.6197,-11.1546,0.7171,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.817,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,42318,2018-11-09 10:14:51:958
-2.0949,-11.066,1.4545,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.817,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,42418,2018-11-09 10:14:52:058
0.8918,-14.1545,-0.9697,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.817,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,42518,2018-11-09 10:14:52:158
-0.662,-8.0325,-1.3288,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.178,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,42619,2018-11-09 10:14:52:259
0.5016,-4.5262,-0.0814,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.178,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,42719,2018-11-09 10:14:52:359
-1.5227,-6.8989,5.2565,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.178,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,42818,2018-11-09 10:14:52:458
-1.5083,-9.8833,6.5565,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.091,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,42918,2018-11-09 10:14:52:558
1.2258,-8.8083,1.0714,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.091,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,43019,2018-11-09 10:14:52:659
-0.3627,-9.4499,-0.4956,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.091,"48° 9‘  48,6887‘‘ N","11° 33‘  28,7265‘‘ E",567.87,NaN,3.98,8,75.2,16 / 20,43120,2018-11-09 10:14:52:760
-0.9002,-8.5557,1.0439,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.091,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,43218,2018-11-09 10:14:52:858
-0.2418,-8.3641,-0.7446,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.473,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,43319,2018-11-09 10:14:52:959
-2.411,-10.4567,-0.4824,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.473,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,43418,2018-11-09 10:14:53:058
-2.6552,-11.825,0.6692,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.473,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,43519,2018-11-09 10:14:53:159
1.3431,-14.8165,-0.9481,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,55.616,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,43620,2018-11-09 10:14:53:260
-0.7985,-12.3397,0.3017,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,55.616,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,43718,2018-11-09 10:14:53:358
0.097,-5.053,-0.7398,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,55.616,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,43818,2018-11-09 10:14:53:458
-0.4824,-4.8638,3.8104,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.206,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,43918,2018-11-09 10:14:53:558
-2.0913,-9.1925,7.191,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.206,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,44018,2018-11-09 10:14:53:658
0.7661,-9.4894,2.6181,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.206,"48° 9‘  48,6887‘‘ N","11° 33‘  28,8158‘‘ E",567.97,NaN,3.87,8,94.08,16 / 20,44121,2018-11-09 10:14:53:761
-0.6476,-10.6901,-0.7015,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.401,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,44218,2018-11-09 10:14:53:858
-1.749,-8.8107,0.8308,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.401,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,44318,2018-11-09 10:14:53:958
-0.8368,-8.1834,0.3723,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.401,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,44418,2018-11-09 10:14:54:058
-1.1265,-9.7851,0.6476,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.692,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,44519,2018-11-09 10:14:54:159
-2.2577,-11.6669,0.5746,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.692,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,44622,2018-11-09 10:14:54:262
-0.9948,-11.7831,1.6724,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.692,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,44718,2018-11-09 10:14:54:358
0.808,-14.121,-0.9062,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.692,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,44818,2018-11-09 10:14:54:458
-0.6428,-6.438,-1.0331,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.152,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,44918,2018-11-09 10:14:54:558
0.1496,-4.3814,0.2298,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.152,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,45018,2018-11-09 10:14:54:658
-2.9078,-9.5289,6.6152,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.152,"48° 9‘  48,6749‘‘ N","11° 33‘  28,9600‘‘ E",568.01,NaN,3.83,8,105.65,16 / 20,45119,2018-11-09 10:14:54:759
-0.6704,-12.402,6.3698,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.981,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,45219,2018-11-09 10:14:54:859
-0.4357,-9.1937,-1.7801,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.981,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,45318,2018-11-09 10:14:54:958
-0.0778,-9.2584,-0.1377,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.981,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,45418,2018-11-09 10:14:55:058
-0.911,-8.3222,1.3443,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.424,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,45519,2018-11-09 10:14:55:159
-0.6847,-8.9148,-0.6931,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.424,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,45618,2018-11-09 10:14:55:258
-2.405,-10.6386,-0.2454,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.424,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,45718,2018-11-09 10:14:55:358
-2.1272,-11.0696,0.6632,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,54.547,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,45818,2018-11-09 10:14:55:458
1.6053,-14.273,-0.8523,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,54.547,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,45919,2018-11-09 10:14:55:559
-1.3994,-11.2516,-0.0072,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,54.547,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,46018,2018-11-09 10:14:55:658
0.1844,-4.9416,-0.2394,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,54.547,"48° 9‘  48,6200‘‘ N","11° 33‘  29,1007‘‘ E",568.11,NaN,3.94,12,128.25,16 / 20,46118,2018-11-09 10:14:55:758
-0.6704,-5.8969,4.8734,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.821,"48° 9‘  48,5788‘‘ N","11° 33‘  29,1900‘‘ E",568.16,NaN,4.01,12,119.93,16 / 20,46219,2018-11-09 10:14:55:859
-1.4653,-8.5736,7.0689,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.821,"48° 9‘  48,5788‘‘ N","11° 33‘  29,1900‘‘ E",568.16,NaN,4.01,12,119.93,16 / 20,46320,2018-11-09 10:14:55:960
1.0822,-9.6283,2.4541,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.821,"48° 9‘  48,5788‘‘ N","11° 33‘  29,1900‘‘ E",568.16,NaN,4.01,12,119.93,16 / 20,46419,2018-11-09 10:14:56:059
-0.4788,-10.0126,-0.3807,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.255,"48° 9‘  48,5788‘‘ N","11° 33‘  29,1900‘‘ E",568.16,NaN,4.01,12,119.93,16 / 20,46518,2018-11-09 10:14:56:158
-1.4485,-8.6263,0.7183,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.255,"48° 9‘  48,5788‘‘ N","11° 33‘  29,1900‘‘ E",568.16,NaN,4.01,12,119.93,16 / 20,46618,2018-11-09 10:14:56:258
-0.6129,-8.0553,0.0347,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.255,"48° 9‘  48,5788‘‘ N","11° 33‘  29,1900‘‘ E",568.16,NaN,4.01,12,119.93,16 / 20,46718,2018-11-09 10:14:56:358
-1.4772,-10.0676,-0.328,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.15,"48° 9‘  48,5788‘‘ N","11° 33‘  29,1900‘‘ E",568.16,NaN,4.01,12,119.93,16 / 20,46821,2018-11-09 10:14:56:461
-2.3715,-12.0021,0.4872,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.15,"48° 9‘  48,5788‘‘ N","11° 33‘  29,1900‘‘ E",568.16,NaN,4.01,12,119.93,16 / 20,46918,2018-11-09 10:14:56:558
1.6185,-14.7674,-0.0718,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.15,"48° 9‘  48,5788‘‘ N","11° 33‘  29,1900‘‘ E",568.16,NaN,4.01,12,119.93,16 / 20,47018,2018-11-09 10:14:56:658
